provider,acronym,name,web_status,describe_score,define_score,define_bp_score,connection_score,flat_score,core_average,core_average_2dp,core_average_bp,core_average_bp_2dp,define_bp_source,weakest_metric,bp_categories,bp_language,submission_id,bp_version,bp_released,bp_url
bioportal,DCT,DC Terms,scored,9.71,5.64,5.64,0.0,6.0,5.3375,5.34,5.3375,5.34,"same_as_strict (1.0 result, not re-checked)",Connection,Other,OWL,1,,2017-12-09T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DCT
bioportal,DCTERMS,DCMI Metadata Terms: properties in /terms/ namespace,scored,9.71,5.64,5.64,0.0,6.0,5.3375,5.34,5.3375,5.34,"same_as_strict (1.0 result, not re-checked)",Connection,Vocabularies,SKOS,1,,2012-06-04T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DCTERMS
bioportal,DDANAT,Dictyostelium Discoideum Anatomy Ontology,scored,9.93,6.49,6.49,8.17,10.0,8.6475,8.65,8.6475,8.65,"same_as_strict (1.0 result, not re-checked)",Define,Anatomy;Gross_Anatomy;Microbial_Anatomy,OBO,24,1.19,2024-01-09T18:09:59.000-08:00,https://bioportal.bioontology.org/ontologies/DDANAT
bioportal,DDI,Ontology for Drug Discovery Investigations,scored,9.81,5.7,5.7,3.96,10.0,7.367500000000001,7.37,7.367500000000001,7.37,"same_as_strict (1.0 result, not re-checked)",Connection,,OWL,2,$Revision$,2011-01-01T00:00:00.000-08:00,https://bioportal.bioontology.org/ontologies/DDI
bioportal,DDIEM,Drug Database for Inborn Errors of Metabolism (DDIEM) Ontology,scored,10.0,5.15,5.15,1.8,10.0,6.7375,6.74,6.7375,6.74,"same_as_strict (1.0 result, not re-checked)",Connection,Biomedical_Resources,OWL,4,1.2,2019-12-30T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DDIEM
bioportal,DDPHENO,Dictyostelium Discoideum Phenotype Ontology,scored,9.99,6.02,6.02,6.96,10.0,8.2425,8.24,8.2425,8.24,"same_as_strict (1.0 result, not re-checked)",Define,Anatomy,OBO,508,,2026-03-24T18:02:51.000-07:00,https://bioportal.bioontology.org/ontologies/DDPHENO
bioportal,DDSIO,Diabetic Drug Side Effects and Interactions Ontology,scored,5.83,0.0,0.0,6.28,8.0,5.0275,5.03,5.0275,5.03,"same_as_strict (1.0 result, not re-checked)",Define,Health,OWL,1,1.0.0,2026-08-21T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DDSIO
bioportal,DDSS,Health_ontology,scored,9.96,0.15,0.15,7.45,10.0,6.890000000000001,6.89,6.890000000000001,6.89,"same_as_strict (1.0 result, not re-checked)",Define,,OWL,1,,2024-07-04T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DDSS
bioportal,DEB,"Devices, Experimental scaffolds and Biomaterials Ontology",scored,9.95,0.41,0.41,0.0,10.0,5.09,5.09,5.09,5.09,"same_as_strict (1.0 result, not re-checked)",Connection,Biomedical_Resources,OWL,7,4.0,2021-06-02T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DEB
bioportal,DECIDE,DECIDE ONTOLOGY,scored,6.12,3.23,3.23,0.0,7.0,4.0875,4.09,4.0875,4.09,"same_as_strict (1.0 result, not re-checked)",Connection,All_Organisms,OWL,2,Version 1.2,2022-12-03T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DECIDE
bioportal,DEMLAB,Dem@Care Lab Ontology for Dementia Assessment,scored,9.31,5.08,5.08,3.77,9.0,6.79,6.79,6.79,6.79,"same_as_strict (1.0 result, not re-checked)",Connection,,OWL,1,1.0,2014-09-02T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DEMLAB
bioportal,DERMLEX,Dermatology Lexicon,scored,9.98,0.0,0.0,7.74,10.0,6.93,6.93,6.93,6.93,"same_as_strict (1.0 result, not re-checked)",Define,Health,OWL,4,1,2009-04-30T00:00:00.000-07:00,https://bioportal.bioontology.org/ontologies/DERMLEX
bioportal,DERMO,Human Dermatological Disease Ontology,scored,10.0,0.39,0.39,4.08,10.0,6.1175,6.12,6.1175,6.12,http://purl.obolibrary.org/obo/def [bioportal_definitionProperty],Define,Biomedical_Resources,OBO,10,1.19,2015-10-12T18:01:38.000-07:00,https://bioportal.bioontology.org/ontologies/DERMO
bioportal,DFO,Databank Family Ontology,scored,10.0,0.0,0.0,0.0,7.0,4.25,4.25,4.25,4.25,"same_as_strict (1.0 result, not re-checked)",Define,Biomedical_Resources,OWL,1,0.1,2021-10-08T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DFO
bioportal,DHMO,RADx Data Hub Metadata Ontology,scored,10.0,0.31,0.31,0.0,0.0,2.5775,2.58,2.5775,2.58,"same_as_strict (1.0 result, not re-checked)",Connection,Vocabularies,SKOS,1,2024-11-06,2024-11-26T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DHMO
bioportal,DIAB,BioMedBridges Diabetes Ontology,scored,9.97,5.74,5.74,8.46,9.0,8.2925,8.29,8.2925,8.29,"same_as_strict (1.0 result, not re-checked)",Define,,OWL,73,2.0,2015-11-27T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DIAB
bioportal,DIAGONT,Diagnostic Ontology,scored,9.42,1.7,1.7,1.35,10.0,5.6175,5.62,5.6175,5.62,"same_as_strict (1.0 result, not re-checked)",Connection,,OWL,1,2.0,2011-12-15T00:00:00.000-08:00,https://bioportal.bioontology.org/ontologies/DIAGONT
bioportal,DICOM,Healthcare metadata - DICOM ontology,scored,9.99,0.0,0.0,3.27,4.0,4.3149999999999995,4.31,4.3149999999999995,4.31,"same_as_strict (1.0 result, not re-checked)",Define,,OWL,2,v2015-01-11,2013-04-29T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DICOM
bioportal,DIDEO,Drug Interaction and Evidence Ontology,scored,10.0,5.45,5.45,2.63,10.0,7.02,7.02,7.02,7.02,"same_as_strict (1.0 result, not re-checked)",Connection,Health,OWL,48,release version 2017-11-17,2017-10-15T18:01:33.000-07:00,https://bioportal.bioontology.org/ontologies/DIDEO
bioportal,DIKB,Drug Interaction Knowledge Base Ontology,scored,9.35,6.2,6.2,3.42,9.0,6.9925,6.99,6.9925,6.99,"same_as_strict (1.0 result, not re-checked)",Connection,Vocabularies,OWL,5,Version 1.6,2015-05-18T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DIKB
bioportal,DILON,Dietary lifestyle ontology,scored,9.64,0.06,0.06,2.21,10.0,5.4775,5.48,5.4775,5.48,"same_as_strict (1.0 result, not re-checked)",Define,Health;Human,OWL,2,2,2021-11-02T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DILON
bioportal,DINTO,The Drug-Drug Interactions Ontology,scored,9.99,0.05,2.53,5.86,10.0,6.4750000000000005,6.48,7.095,7.1,http://purl.obolibrary.org/obo#Definition [bioportal_definitionProperty]; http://purl.obolibrary.org#Definition [detected_by_name (11731 uses)],Define,Health,OWL,5,1.3,2015-08-26T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DINTO
bioportal,DISDRIV,Disease Drivers Ontology,scored,9.88,6.46,6.46,7.51,10.0,8.4625,8.46,8.4625,8.46,"same_as_strict (1.0 result, not re-checked)",Define,Other,OWL,5,2026-03-31,2026-03-31T18:02:28.000-07:00,https://bioportal.bioontology.org/ontologies/DISDRIV
bioportal,DLORO,Dependency Layered Ontology for Radiation Oncology,scored,9.97,1.62,1.62,3.01,10.0,6.15,6.15,6.15,6.15,"same_as_strict (1.0 result, not re-checked)",Define,Human;Vocabularies,OWL,3,1.3,2025-09-25T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DLORO
bioportal,DMDSONT,Diabetes Mellitus Diagnosis and Support Ontology ,scored,4.75,2.54,2.54,5.4,0.0,3.1725000000000003,3.17,3.1725000000000003,3.17,"same_as_strict (1.0 result, not re-checked)",Flat,Health,OWL,1,ver 1.0,2022-09-27T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DMDSONT
bioportal,DMTO,Diabetes Mellitus Treatment Ontology,scored,9.77,0.14,1.52,0.35,10.0,5.0649999999999995,5.06,5.41,5.41,http://purl.obolibrary.org#Definition [detected_by_name (2340 uses)]; http://purl.obolibrary.org/obo/DDO.owl#DDO_0099998 [detected_by_name (3 uses)],Define,Health;Human,OWL,5,2015-11-20,2017-05-10T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DMTO
bioportal,DOCCC,Diagnosis Ontology of Clinical Care Classification,scored,9.95,0.0,0.0,0.0,10.0,4.9875,4.99,4.9875,4.99,"same_as_strict (1.0 result, not re-checked)",Define,Health,OWL,3,20131004,2013-10-04T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DOCCC
bioportal,DOID,Human Disease Ontology,scored,10.0,3.92,3.92,5.5,10.0,7.355,7.36,7.355,7.36,"same_as_strict (1.0 result, not re-checked)",Define,Biomedical_Resources;Health;Human;Neurologic_Disease;Neurological_Disorder,OWL,675,2026-08-31,2026-08-31T18:03:21.000-07:00,https://bioportal.bioontology.org/ontologies/DOID
bioportal,DOREMUS-KEYS,Doremus List of Keys,scored,9.71,0.21,0.21,0.0,0.0,2.4800000000000004,2.48,2.4800000000000004,2.48,"same_as_strict (1.0 result, not re-checked)",Connection,,SKOS,3,,2018-06-30T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DOREMUS-KEYS
bioportal,DOVES,Digital medicine Outcomes Value Set (DOVeS) Ontology,scored,10.0,5.47,5.47,0.6,10.0,6.5175,6.52,6.5175,6.52,"same_as_strict (1.0 result, not re-checked)",Connection,Health;Human,OWL,5,v1.0.0,2026-07-27T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DOVES
bioportal,DPCO,Diabetes Pharmacology Ontology,scored,8.32,2.41,2.41,1.82,10.0,5.6375,5.64,5.6375,5.64,"same_as_strict (1.0 result, not re-checked)",Connection,Biomedical_Resources;Health,OWL,2,1.0,2022-10-31T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DPCO
bioportal,DPO,Drosophila Phenotype Ontology,scored,10.0,5.98,5.98,7.98,10.0,8.49,8.49,8.49,8.49,"same_as_strict (1.0 result, not re-checked)",Define,Phenotype,OWL,43,2026-07-10,2026-07-10T18:03:10.000-07:00,https://bioportal.bioontology.org/ontologies/DPO
bioportal,DRANPTO,Dementia-Related Agitation Non-Pharmacological Treatment Ontology,scored,9.98,6.44,6.44,1.99,10.0,7.1025,7.1,7.1025,7.1,"same_as_strict (1.0 result, not re-checked)",Connection,Health;Taxonomic_Classification;Vocabularies,OWL,1,Version 1.0,2020-06-06T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DRANPTO
bioportal,DREAMDNPTO,Dementia-Related Emotional And Mood Disturbance Non-Pharmacological Treatment Ontology,scored,9.99,6.45,6.45,0.83,10.0,6.8175,6.82,6.8175,6.82,"same_as_strict (1.0 result, not re-checked)",Connection,Health;Taxonomic_Classification;Vocabularies,OWL,1,v1.0,2022-06-12T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DREAMDNPTO
bioportal,DREDTO,Ontology of cyberdiseases - diseases resulting from exposure to digital technologies,scored,9.97,0.13,0.13,6.83,10.0,6.7325,6.73,6.7325,6.73,"same_as_strict (1.0 result, not re-checked)",Define,Health;Human,OWL,1,1.0,2026-09-08T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DREDTO
bioportal,DRMO,Dental Restorative Material Ontology,parse_failed,,,,,,,,,,,,Health,OWL,1,,2023-05-09T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DRMO
bioportal,DRON,The Drug Ontology,scored,10.0,0.05,0.05,7.52,10.0,6.8925,6.89,6.8925,6.89,"same_as_strict (1.0 result, not re-checked)",Define,Health;Human,OWL,35,2026-09-19,2026-09-20T18:02:57.000-07:00,https://bioportal.bioontology.org/ontologies/DRON
bioportal,DRPSNPTO,Dementia-Related Psychotic Symptoms Non-Pharmacological Treatment Ontology,scored,9.98,6.44,6.44,1.95,10.0,7.0925,7.09,7.0925,7.09,"same_as_strict (1.0 result, not re-checked)",Connection,Health;Taxonomic_Classification;Vocabularies,OWL,1,v1.0,2021-03-08T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DRPSNPTO
bioportal,DSAV,Digital Specimen Accessibility Vocabulary,no_submission,,,,,,,,,,,,Biological_Process,,-1,,,https://bioportal.bioontology.org/ontologies/DSAV
bioportal,DSEO,Data Science Education Ontology,scored,9.92,6.61,6.61,0.0,10.0,6.6325,6.63,6.6325,6.63,"same_as_strict (1.0 result, not re-checked)",Connection,Biomedical_Resources;Other,OWL,4,1.1,2018-09-26T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DSEO
bioportal,DSIP,Pharmacy mock data,empty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,same_as_strict,Describe,Other,SKOS,1,,2022-12-01T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DSIP
bioportal,DSIP1V,DSIP1_vocabulary,scored,9.17,4.11,4.11,0.0,0.0,3.3200000000000003,3.32,3.3200000000000003,3.32,"same_as_strict (1.0 result, not re-checked)",Connection,Vocabularies,SKOS,2,,2023-10-29T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DSIP1V
bioportal,DSIP2324_DEMO,DSIP2324_Demonstration,scored,9.44,4.94,4.94,0.0,0.0,3.5949999999999998,3.6,3.5949999999999998,3.6,"same_as_strict (1.0 result, not re-checked)",Connection,Other,SKOS,2,0.2,2023-10-11T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DSIP2324_DEMO
bioportal,DSIP7,DSIP_FieldLab_7,scored,9.63,5.41,5.41,0.0,0.0,3.7600000000000002,3.76,3.7600000000000002,3.76,"same_as_strict (1.0 result, not re-checked)",Connection,Vocabularies,OWL,1,,2023-11-02T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DSIP7
bioportal,DSIP8,DSIP8REFUGEE,scored,9.44,4.92,4.92,0.0,0.0,3.59,3.59,3.59,3.59,"same_as_strict (1.0 result, not re-checked)",Connection,,SKOS,3,,2023-10-28T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DSIP8
bioportal,DSIPF7,DSIP FiledLab7 ,scored,9.63,5.41,5.41,0.0,0.0,3.7600000000000002,3.76,3.7600000000000002,3.76,"same_as_strict (1.0 result, not re-checked)",Connection,,OWL,3,,2023-10-31T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DSIPF7
bioportal,DSIPFL7,DSIP_Fieldlab_7,scored,9.66,5.37,5.37,0.0,0.0,3.7575000000000003,3.76,3.7575000000000003,3.76,"same_as_strict (1.0 result, not re-checked)",Connection,Human;Vocabularies,SKOS,12,latest_v1,2023-11-09T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DSIPFL7
bioportal,DSIP_FL_7,DSIP_FL_7,scored,9.63,5.41,5.41,0.0,0.0,3.7600000000000002,3.76,3.7600000000000002,3.76,"same_as_strict (1.0 result, not re-checked)",Connection,,OWL,1,v1,2023-11-02T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DSIP_FL_7
bioportal,DTO,Drug Target Ontology,scored,10.0,4.61,4.61,4.09,10.0,7.175,7.18,7.175,7.18,"same_as_strict (1.0 result, not re-checked)",Connection,Chemical;Gene_Product;Human;Molecule;Other;Protein,OWL,5,1.1.1,2018-02-15T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/DTO
bioportal,DUO,The Data Use Ontology,scored,10.0,5.59,5.59,3.73,10.0,7.33,7.33,7.33,7.33,"same_as_strict (1.0 result, not re-checked)",Connection,,OWL,8,,2021-02-23T18:04:53.000-08:00,https://bioportal.bioontology.org/ontologies/DUO
bioportal,E-PPO,Enhanced Personal Profile Ontology,scored,0.0,0.0,0.0,0.0,10.0,2.5,2.5,2.5,2.5,"same_as_strict (1.0 result, not re-checked)",Describe,Human,OWL,1,,2021-09-24T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/E-PPO
bioportal,EBP,EmpowerBP,scored,9.6,6.32,6.32,7.21,8.0,7.7825,7.78,7.7825,7.78,"same_as_strict (1.0 result, not re-checked)",Define,Health;Human,OWL,2,2.5,2018-02-21T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/EBP
bioportal,ECAO,The Echinoderm Anatomy and Development Ontology,scored,10.0,5.83,5.83,8.58,10.0,8.6025,8.6,8.6025,8.6,"same_as_strict (1.0 result, not re-checked)",Define,Anatomy,OWL,7,,2025-05-15T18:02:37.000-07:00,https://bioportal.bioontology.org/ontologies/ECAO
bioportal,ECDO,Elderly Care Dementia Ontology,scored,9.82,5.99,5.99,0.0,0.0,3.9525,3.95,3.9525,3.95,"same_as_strict (1.0 result, not re-checked)",Connection,Health,SKOS,1,,2023-12-18T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/ECDO
bioportal,ECG,Electrocardiography Ontology,scored,10.0,1.54,4.41,0.41,10.0,5.4875,5.49,6.205,6.2,http://purl.org/dc/elements/1.1/description [bioportal_definitionProperty],Connection,Biomedical_Resources,OWL,12,1,2014-09-09T00:00:00.000-07:00,https://bioportal.bioontology.org/ontologies/ECG
bioportal,ECM4M-MD-VOCABS,EarthCube M4M Metadata Vocabulary,scored,9.7,3.89,3.89,0.0,0.0,3.3975,3.4,3.3975,3.4,"same_as_strict (1.0 result, not re-checked)",Connection,Other;Vocabularies,SKOS,4,0.1.2,2022-09-08T18:04:51.000-07:00,https://bioportal.bioontology.org/ontologies/ECM4M-MD-VOCABS
bioportal,ECO,Evidence and Conclusion Ontology,scored,10.0,6.44,6.44,8.02,10.0,8.615,8.62,8.615,8.62,"same_as_strict (1.0 result, not re-checked)",Define,Other,OBO,128,releases/2025-06-23,2026-07-10T18:03:40.000-07:00,https://bioportal.bioontology.org/ontologies/ECO
bioportal,ECOCORE,An ontology of core ecological entities,scored,10.0,5.93,5.93,8.16,10.0,8.5225,8.52,8.5225,8.52,"same_as_strict (1.0 result, not re-checked)",Define,Other,OWL,10,2026-08-31,2026-08-31T18:04:07.000-07:00,https://bioportal.bioontology.org/ontologies/ECOCORE
bioportal,ECOSIM,ecosim ontology,scored,5.0,0.0,0.0,0.0,0.0,1.25,1.25,1.25,1.25,"same_as_strict (1.0 result, not re-checked)",Define,Other,OWL,4,2025-05-29,2025-05-29T18:02:41.000-07:00,https://bioportal.bioontology.org/ontologies/ECOSIM
bioportal,ECP,Electronic Care Plan,scored,9.78,0.0,0.0,2.41,9.0,5.297499999999999,5.3,5.297499999999999,5.3,"same_as_strict (1.0 result, not re-checked)",Define,Health;Taxonomic_Classification;Vocabularies,OWL,2,0.6,2015-10-13T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/ECP
bioportal,ECSO,The Ecosystem Ontology,scored,9.97,1.45,1.45,0.82,10.0,5.5600000000000005,5.56,5.5600000000000005,5.56,"same_as_strict (1.0 result, not re-checked)",Connection,Other,OWL,64,0.9,2019-09-20T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/ECSO
bioportal,ECTO,"Environmental conditions, treatments and exposures ontology",scored,10.0,5.04,5.04,6.59,10.0,7.9075,7.91,7.9075,7.91,"same_as_strict (1.0 result, not re-checked)",Define,Other,OWL,13,2026-07-28,2026-07-28T18:03:20.000-07:00,https://bioportal.bioontology.org/ontologies/ECTO
bioportal,EDAM,EDAM - The ontology of data analysis and management,scored,10.0,6.57,6.57,1.07,10.0,6.91,6.91,6.91,6.91,"same_as_strict (1.0 result, not re-checked)",Connection,All_Organisms;Biomedical_Resources;Genomic_and_Proteomic;Other,OWL,44,1.25-20260626T1230Z,2026-06-26T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/EDAM
bioportal,EDAM-BIOIMAGING,EDAM Bioimaging ontology,scored,9.98,2.02,2.02,0.71,10.0,5.6775,5.68,5.6775,5.68,"same_as_strict (1.0 result, not re-checked)",Connection,All_Organisms;Imaging;Other,OWL,7,1.0alpha_pre-pre-release-20251026T0104Z,2025-10-26T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/EDAM-BIOIMAGING
bioportal,EDDA,EDDA Study Designs Taxonomy,scored,9.98,0.0,2.69,0.03,10.0,5.0024999999999995,5.0,5.675,5.68,http://ontologies.dbmi.pitt.edu/edda/TermMapping.owl#Definition [bioportal_definitionProperty + detected_by_name],Define,Experimental_Conditions;Vocabularies,OWL,11,2.0,2016-07-16T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/EDDA
bioportal,EDDA_PT,EDDA Publication Types Taxonomy,scored,9.89,0.07,2.89,0.0,10.0,4.99,4.99,5.695,5.7,http://ontologies.dbmi.pitt.edu/edda/TermMapping.owl#Definition [bioportal_definitionProperty + detected_by_name],Connection,Experimental_Conditions;Vocabularies,OWL,1,1.0,2016-07-18T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/EDDA_PT
bioportal,EDEM-CONNECTONTO,eDEM-Connect: Ontology of Dementia-related Agitation and Relationship between Informal Caregivers and Persons with Dementia,scored,10.0,3.29,3.29,0.05,10.0,5.835,5.84,5.835,5.84,"same_as_strict (1.0 result, not re-checked)",Connection,Health;Taxonomic_Classification;Vocabularies,OWL,2,Version_2.0,2025-12-29T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/EDEM-CONNECTONTO
bioportal,EDONTOLOGY,Emergency Department Ontology,scored,4.22,0.07,0.07,5.62,10.0,4.9775,4.98,4.9775,4.98,"same_as_strict (1.0 result, not re-checked)",Define,Health;Vocabularies,OWL,2,,2025-12-13T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/EDONTOLOGY
bioportal,EFO,Experimental Factor Ontology,scored,10.0,5.71,5.71,7.0,10.0,8.1775,8.18,8.1775,8.18,http://www.ebi.ac.uk/efo/definition [bioportal_definitionProperty],Define,Biological_Process;Experimental_Conditions,OWL,292,3.94.0,2026-09-15T18:03:17.000-07:00,https://bioportal.bioontology.org/ontologies/EFO
bioportal,EGO,Epigenome Ontology,scored,9.95,6.37,6.37,3.77,10.0,7.5225,7.52,7.5225,7.52,"same_as_strict (1.0 result, not re-checked)",Connection,Genomic_and_Proteomic;Health;Molecule,OWL,1,Arbor version; 1.0.1,2016-06-30T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/EGO
bioportal,EHDA,"Human Developmental Anatomy Ontology, timed version",scored,10.0,0.0,0.0,7.67,9.0,6.6675,6.67,6.6675,6.67,"same_as_strict (1.0 result, not re-checked)",Define,Anatomy;Animal_Gross_Anatomy;Gross_Anatomy;Human_Developmental_Anatomy,OBO,7,unknown,2011-02-15T00:00:00.000-08:00,https://bioportal.bioontology.org/ontologies/EHDA
bioportal,EHDAA,"Human Developmental Anatomy Ontology, abstract version 1",scored,10.0,0.0,0.0,7.68,10.0,6.92,6.92,6.92,6.92,"same_as_strict (1.0 result, not re-checked)",Define,Anatomy;Animal_Gross_Anatomy;Gross_Anatomy;Human_Developmental_Anatomy,OBO,7,unknown,2011-02-15T00:00:00.000-08:00,https://bioportal.bioontology.org/ontologies/EHDAA
bioportal,EHDAA2,"Human Developmental Anatomy Ontology, abstract version 2",scored,10.0,0.55,0.55,8.85,10.0,7.35,7.35,7.35,7.35,"same_as_strict (1.0 result, not re-checked)",Define,Anatomy;Animal_Gross_Anatomy;Gross_Anatomy;Human_Developmental_Anatomy,OBO,34,releases/2024-01-11,2024-01-11T18:05:36.000-08:00,https://bioportal.bioontology.org/ontologies/EHDAA2
